id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2023 $),Cost/km (2023 $),Source2,Reference,TrainType
602,VN,Hanoi,Line 3,,2010,2013,0,12.5,0.32,4,8.5,0,12,,80,1435,0,Media,36000000,VND,2012,0.0001395272913,5022.982489,401.8385991,0,0,0,0,1.188819978,5971.421932,477.7137546,Media,https://vnexpress.net/thoi-su/thanh-tra-chi-ra-nhieu-vi-pham-tai-du-an-metro-1-7-ty-usd-o-ha-noi-3777287.html,MRT
603,CN,Hangzhou,Line 2,Phase 1 (redesign),2017,2023,0,30.5,1,30.5,0,0,24,117,80,1435,1,,17783,CNY,2020,0.239311224,4255.671497,139.530213,0,0,0,0,1.054614889,4488.094523,147.1506401,,https://fzggw.zj.gov.cn/art/2017/7/6/art_1599553_30290528.html,MRT
604,CN,Shenzhen,Line 2,,2006,2010,0,35.8,1,35.8,0,0,29,,80,1435,1,Plan,17787,CNY,2008,0.3145804582,5595.44261,156.2972796,0,0,0,0,1.267729358,7093.50687,198.14265,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,MRT
605,CN,Xi'an,Line 5,Phase 1,2014,2020,0,25.7,0.9455252918,24.3,1.4,0,20,117,80,1435,1,,17801,CNY,2017,0.239016533,4254.733304,165.5538251,0,0,0,0,1.11351964,4737.729096,184.3474356,,http://www.rail-transit.com/project/show.php?itemid=290,MRT
606,CN,Hangzhou,Line 6,Phase 1,2017,2021,0,26.955,1,26.955,0,0,19,117,80,1435,1,,17830,CNY,2019,0.2376233859,4236.824971,157.1814124,0,0,0,0,1.067625506,4523.342405,167.810885,,http://www.rail-transit.com/project/show.php?itemid=301,MRT
607,TH,Bangkok,Pink Line,,2017,2022,0,34.5,0,0,34.5,0,30,,80,0,0,Plan,56725,THB,2020,0.08128393022,4610.830942,133.6472737,0,0,0,0,1.054614889,4862.650962,140.9464047,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/pinkline/,Monorail
608,CN,Zhengzhou,Zhengxu Regional,Zhengzhou Section,2020,2025,1,31.27,0.9011832427,28.18,3.09,0,15,117,200,1435,1,Media,17867,CNY,2023,0.2486408669,4442.466368,142.0680003,0,0,0,0,1,4442.466368,142.0680003,Trade,http://www.rail-transit.com/project/show.php?itemid=141,Regional Rail
609,US,New York,Second Avenue,Phase 1,2007,2016,0,2.7,1,2.7,0,0,3,187,70,1435,0,Measured,4601,USD,2012,1,4601,1704.074074,0,0,0,1,1.188819978,5469.76072,2025.837304,Media,http://web.mta.info/capitaldashboard/CPDMega.html,MRT
610,CN,Shenyang,Line 9,Phase 1,2012,2020,0,29.2,1,29.2,0,0,23,117,80,1435,1,,17971,CNY,2016,0.25069964,4505.323231,154.2918915,0,0,0,0,1.137241556,5123.6408,175.4671507,,http://www.symtc.com/content.php?5894,MRT
611,CN,Xi'an,Line 3,,2012,2016,0,38.4,0.7065104167,27.13,11.27,0,24,117,80,1435,1,Media,18030,CNY,2014,0.2660388151,4796.679836,124.9135374,0,0,0,0,1.152954912,5530.355578,144.0196765,Media,http://chinawestern.org/xbfz/jcss/3635.html,MRT
612,CA,Calgary,Green Line,stage 1,2021,2027,0,20,0.2,4,4,12,15,,80,1435,1,Wiki,5500,CAD,2024,0.8162985432,4489.641988,224.4820994,0,0,0,1,0.9849825932,4422.219208,221.1109604,Media,https://globalnews.ca/news/7527443/green-line-lrt-calgary-alberta-government/,Light Rail
613,CA,Toronto,Scarborough,,2020,2030,0,7.8,1,7.8,0,0,3,,80,1495,0,Wiki,5500,CAD,2025,0.8162985432,4489.641988,575.5951266,0,0,0,1,0.9704095582,4356.791498,558.5630125,Media,https://urbantoronto.ca/news/2020/03/metrolinxs-preliminary-business-case-scarborough-subway-extension-raises-questions,MRT
614,CN,Chongqing,Line 4,Phase 2,2019,2022,0,32.6,0.6340490798,20.67,11.93,0,14,,80,1435,1,Plan,18068,CNY,2021,0.238814981,4314.909076,132.3591741,0,0,0,0,1.007292077,4346.373725,133.3243474,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,MRT
615,CN,Beijing,Line 15,Phase 1,2009,2014,0,41.4,0.6690821256,27.7,13.7,0,18,117,100,1435,0,Media,18100,CNY,2012,0.2808225179,5082.887574,122.7750622,0,0,0,0,1.188819978,6042.638295,145.9574467,Media,http://finance.ifeng.com/city/bj/20101117/2902241.shtml,MRT
616,CN,Changsha,Line 7,Phase 1,2017,2021,0,21.6,1,21.6,0,0,16,,80,1435,1,Plan,18132,CNY,2019,0.2376233859,4308.587234,199.4716312,0,0,0,0,1.067625506,4599.957627,212.9610013,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201703/W020190905497919692262.pdf,MRT
617,AR,Buenos Aires,RER,,2020,2026,1,20,1,20,0,0,4,,120,1676,0,Media,805000,ARS,2023,0.01482675962,11935.54149,596.7770747,0,0,0,0,1,11935.54149,596.7770747,Media,https://tn.com.ar/economia/el-gobierno-relanzo-el-rer-el-proyecto-para-conectar-los-trenes-del-area-metropolitana_856411,Commuter Rail
618,TW,Taipei,Circular Line ,first section,2011,2020,0,15.4,0.07142857143,1.1,14.3,0,14,,90,1435,0,Measured,69970,TWD,2016,0.1953943932,13671.74569,887.7756944,0,0,0,0,1.137241556,15548.07734,1009.615412,Media,https://www.taiwannews.com.tw/en/news/3861624,MRT
619,CN,Shanghai,Line 16,,2010,2014,0,58.96,0.2321913161,13.69,45.27,0,,,80,1435,1,Media,18160,CNY,2012,0.2808225179,5099.736925,86.49485966,0,0,0,0,1.188819978,6062.66914,102.8268172,Media,https://www.sohu.com/a/134664821_249521; https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A16%E5%8F%B7%E7%BA%BF,MRT
620,CN,Dalian,Line 4,,2010,2022,0,24.484,1,24.484,0,0,18,117,80,1435,1,Trade,18217,CNY,2016,0.25069964,4566.995342,186.5297885,0,0,0,0,1.137241556,5193.776888,212.1294269,Trade,http://www.rail-transit.com/project/show.php?itemid=163,MRT
621,IN,Nagpur,Metro,Phase 1,2014,2020,0,38.2,0,0,38.2,0,40,,80,1435,1,Media,86800,INR,2017,0.04843132629,4203.839122,110.0481446,0,0,0,0,1.11351964,4681.057424,122.5407703,Plan,http://www.metrorailnagpur.com/projectprofile.aspx,MRT
622,CA,Toronto,Yonge to Richmond Hill,,2020,2030,0,7.4,1,7.4,0,0,6,,80,1495,0,Plan,5600,CAD,2025,0.8162985432,4571.271842,617.7394381,0,0,0,1,0.9704095582,4436.005889,599.4602552,Media,https://www.thestar.com/news/gta/2020/06/24/metrolinx-considering-a-route-for-the-yonge-subway-extension-to-richmond-hill-that-would-take-it-above-ground.html,MRT
623,CN,Wuxi,Line 4,Phase 1,2021,2026,0,24.4,1,24.4,0,0,18,117,80,1435,1,,18318,CNY,2024,0.2486408669,4554.603399,186.6640737,0,0,0,0,0.9849825932,4486.205067,183.8608634,,http://www.rail-transit.com/project/show.php?itemid=100,MRT
624,IL,Tel Aviv,Red Line,,2015,2022,0,24,0.5,12,0,12,34,,80,1435,1,Wiki,17600,NIS,2019,0.2583572098,4547.086893,189.4619539,0,0,0,0,1.067625506,4854.585947,202.2744144,Media,https://en.globes.co.il/en/article-first-third-of-red-line-completed-1001205843,Light Rail
625,CN,Fuzhou,Line 4 Phase 1,,2017,2021,0,24.2,1,24.2,0,0,21,,80,1435,1,Plan,18436,CNY,2019,0.2376233859,4380.824743,181.0258158,0,0,0,0,1.067625506,4677.080235,193.2677783,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201601/t20160112_1145713.html,MRT
626,CN,Xuzhou,Line 4 Phase 1,Phase 1,2021,2026,0,26.2,1,26.2,0,0,19,117,80,1435,1,,18470,CNY,2024,0.2486408669,4592.396811,175.282321,0,0,0,0,0.9849825932,4523.43092,172.6500351,Trade,http://www.rail-transit.com/project/show.php?itemid=510,MRT
627,CN,Wuxi,Line 1,Phase 1,2014,2021,0,29.4,0.8299319728,24.4,5,0,24,117,80,1435,0,,18500,CNY,2018,0.2364514501,4374.351827,148.7874771,0,0,0,0,1.08697063,4754.791963,161.7276178,,https://www.audit.gov.cn/n4/n19/c45720/content.html,MRT
628,CN,Wenzhou,S1 ,Phase 1,2011,2019,0,53.5,1,53.5,0,0,18,,80,1435,1,Media,18606.83,CNY,2015,0.2583514029,4807.100633,89.85234829,0,0,0,0,1.151588005,5535.799426,103.4728865,Media,http://zjjcmspublic.oss-cn-hangzhou-zwynet-d01-a.internet.cloud.zj.gov.cn/jcms_files/jcms1/web1825/site/attach/0/150120083915404.pdf,MRT
629,CN,Shanghai,Line 7,Phase 1,2005,2009,0,34.388,1,34.388,0,0,28,,80,1435,1,Wiki,18700,CNY,2007,0.33272168,6221.895416,180.9321687,0,0,0,0,1.316404463,8190.53089,238.1799142,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A7%E5%8F%B7%E7%BA%BF,MRT
630,TH,Bangkok,Sukhumvit Line (Light Green),to Khu Khot,2015,2020,0,19,0,0,19,0,16,,80,1435,0,Plan,58862,THB,2018,0.0786017633,4626.656992,243.5082627,0,0,0,0,1.08697063,5029.040266,264.6863298,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/greenline/,MRT
631,IN,Kanpur,Line 1 and 2,,2019,2022,0,32.385,0.3989810097,12.921,19.464,0,31,,80,1435,0,,110765,INR,2021,0.04307505402,4771.208358,147.3277245,0,0,0,0,1.007292077,4806.000376,148.4020496,Media,https://timesofindia.indiatimes.com/city/kanpur/first-train-set-for-kanpur-metro-project-rolls-out-from-gujarats-savli/articleshow/86322835.cms,MRT
632,CN,Beijing,Line M10,,2022,2027,0,19,1,19,0,0,14,138,100,1435,0,,18753.93,CNY,2025,0.2486408669,4662.993412,245.4207059,0,0,0,0,0.9704095582,4525.013377,238.1585988,,https://web.archive.org/web/20220515142603/https://www.rails.cn/download/2022/20220418_%E9%99%84%E4%BB%B61%EF%BC%9A%E5%8C%97%E4%BA%AC%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9AM101%E7%BA%BF%E4%B8%80%E6%9C%9F%E5%B7%A5%E7%A8%8B%E7%8E%AF%E5%A2%83%E5%BD%B1%E5%93%8D%E6%8A%A5%E5%91%8A%E4%B9%A6%EF%BC%88%E5%BE%81%E6%B1%82%E6%84%8F%E8%A7%81%E7%A8%BF%EF%BC%89.pdf,MRT
633,CN,Guangzhou,Line 14,Phase 1,2012,2018,0,54.4,0.4025735294,21.9,32.5,0,13,117,80,1435,1,,18913,CNY,2015,0.2583514029,4886.200082,89.81985445,0,0,0,0,1.151588005,5626.889402,103.435467,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145857.html,MRT
634,CN,Shanghai,Line 11,Phase 1,2007,2009,0,46.008,0.4711354547,21.676,24.32,0,21,,80,1435,1,Wiki,18950,CNY,2008,0.3145804582,5961.299683,129.5709373,0,0,0,0,1.267729358,7557.314623,164.2608812,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A11%E5%8F%B7%E7%BA%BF,MRT
635,CN,Shanghai,Line 9,Phase 1,2002,2008,0,30.687,0.4817023495,14.782,15.9,0,13,,80,1435,1,Wiki,19000,CNY,2005,0.3519204829,6686.489174,217.8932178,0,0,0,0,1.397572627,9344.854241,304.5215968,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A9%E5%8F%B7%E7%BA%BF,MRT
636,CN,Zhengzhou,Line 4,,2014,2020,0,30.1,1,30.1,0,0,24,117,80,1435,1,Plan,19034,CNY,2017,0.239016533,4549.440689,151.1442089,0,0,0,0,1.11351964,5065.891557,168.3020451,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201409/W020190910670519267920.pdf,MRT
637,CN,Guangzhou,Line 13,Phase 1,2013,2017,0,27.03,1,27.03,0,0,11,,80,1435,1,Media,19038,CNY,2015,0.2583514029,4918.494008,181.9642622,0,0,0,0,1.151588005,5664.0787,209.5478616,Media,http://www.dcement.com/Article/201310/117609.html,MRT
638,CN,Chengdu,Line 30,Phase 2,2019,2024,0,24.78,1,24.78,0,0,24,117,80,1435,1,Plan,19112,CNY,2022,0.2486408669,4752.024247,191.768533,0,0,0,0,1.015482418,4825.597075,194.7375736,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,MRT
639,CN,Xuzhou,Line 6 Phase 1,Phase 1,2021,2026,0,22.912,1,22.912,0,0,16,117,80,1435,1,Trade,19157,CNY,2024,0.2486408669,4763.213086,207.8916326,0,0,0,0,0.9849825932,4691.681978,204.7696394,Trade,http://www.rail-transit.com/project/show.php?itemid=328,MRT
640,CN,Nanning,Line 3 Phase1,Phase1,2015,2019,0,27.7,1,27.7,0,0,23,117,80,1435,1,Plan,19343,CNY,2017,0.239016533,4623.296798,166.9060216,0,0,0,0,1.11351964,5148.131784,185.853133,Media,http://www.nngdjt.com/html/4061/6290.html,MRT
641,UK,London,Jubilee line ,extension,1993,1999,0,16,0.8,12.8,0,3.2,11,,100,1435,0,Wiki,3500,GBP,1996,1.402799989,4909.799961,306.8624975,0,0,0,1,1.739617171,8541.172316,533.8232697,Media,http://news.bbc.co.uk/2/hi/uk_news/529006.stm,MRT
642,CN,Guiyang,Line 1 Phase 1,,2013,2017,0,34.3,0.8454810496,29,5.14,0.16,25,,80,1435,1,Media,19370,CNY,2015,0.2583514029,5004.266673,145.8969876,0,0,0,0,1.151588005,5762.853472,168.0132208,Media,https://zh.wikipedia.org/wiki/%E8%B4%B5%E9%98%B3%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF,MRT
643,CN,Guiyang,Line 2,Phase 1,2017,2021,0,27.6,1,27.6,0,0,24,117,80,1435,1,,19459,CNY,2019,0.2376233859,4623.913467,167.5330966,0,0,0,0,1.067625506,4936.607956,178.8626071,,http://www.rail-transit.com/project/show.php?itemid=294,MRT
644,CN,Qingdao,Line 15,,2021,2026,0,30.8,1,30.8,0,0,17,117,80,1435,0,,19478,CNY,2024,0.2486408669,4843.026805,157.24113,0,0,0,0,0.9849825932,4770.297101,154.879776,,http://www.rail-transit.com/project/show.php?itemid=400,MRT
645,CN,Qingdao,Line 11,,2012,2018,0,58.35,0.09957155099,5.81,52.54,0,22,117,80,1435,0,,19500,CNY,2015,0.2583514029,5037.852356,86.33851509,0,0,0,0,1.151588005,5801.530341,99.42639831,,http://www.sasac.gov.cn/n2588025/n2588124/c8918136/content.html,MRT
646,CN,Changchun,Line 6,,2019,2024,0,29.7,1,29.7,0,0,22,,80,1435,1,Plan,19549,CNY,2022,0.2486408669,4860.680306,163.6592696,0,0,0,0,1.015482418,4935.935392,166.1931108,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf,MRT
647,CN,Nanning,Line 1 Phase 1,Phase 1,2011,2016,0,32.1,1,32.1,0,0,25,117,80,1435,1,,19800,CNY,2014,0.2660388151,5267.568538,164.0987084,0,0,0,0,1.152954912,6073.269021,189.1984119,,https://kknews.cc/society/va42lel.html,MRT
648,CL,Santiago,Line 7,,2021,2026,0,24.8,1,24.8,0,0,21,,80,1435,1,Plan,2552000,CHP,2024,0.002255218362,5755.31726,232.0692444,0,0,0,0,0.9849825932,5668.88732,228.5841661,Trade,https://www.railwaygazette.com/projects-and-planning/santiago-tenders-line-7-construction/56621.article,MRT
649,IN,Pune,Lines 1 and 2,,2018,2021,0,33.1,0.153776435,5.09,28.01,0,29,,80,1435,1,,114200,INR,2020,0.04547830167,5193.62205,156.9070106,0,0,0,0,1.054614889,5477.271143,165.4764696,Media,https://indianexpress.com/article/cities/pune/pune-maha-metro-pmc-7154473/,MRT
650,CN,Lanzhou,Line 1 Phase 1,,2012,2019,0,25.9,1,25.9,0,0,20,138,80,1435,1,,19816,CNY,2016,0.25069964,4967.864067,191.8094234,0,0,0,0,1.137241556,5649.66146,218.1336471,Trade,http://www.rail-transit.com/project/show.php?itemid=419,MRT
651,CN,Ningbo,Line 5,Phase 1,2021,2026,0,27.91,1,27.91,0,0,22,117,80,1435,1,,19900,CNY,2024,0.2486408669,4947.953251,177.2824525,0,0,0,0,0.9849825932,4873.647824,174.6201298,,http://www.rail-transit.com/project/show.php?itemid=236,MRT
652,CN,Changchun,Line 5,Phase 1,2020,2026,0,19.567,1,19.567,0,0,18,117,80,1435,1,,20000,CNY,2023,0.2486408669,4972.817337,254.1430642,0,0,0,0,1,4972.817337,254.1430642,Plan,http://www.rail-transit.com/project/show.php?itemid=531,MRT
653,CN,Chengdu,Line 17,Phase 2,2019,2024,0,27.6,1,27.6,0,0,17,,80,1435,1,Plan,20014,CNY,2022,0.2486408669,4976.298309,180.3006634,0,0,0,0,1.015482418,5053.343441,183.0921537,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,MRT
654,CN,Chongqing,Line 5,Phase 1,2013,2017,0,40,0.7795,31.18,8.12,0.7,25,,80,1435,1,Media,20046,CNY,2015,0.2583514029,5178.912222,129.4728055,0,0,0,0,1.151588005,5963.973191,149.0993298,Media,http://politics.people.com.cn/n/2013/0223/c70731-20575832.html,MRT
655,TR,Istanbul,M2,,1992,2014,0,23.5,0.914893617,21.5,2,0,17,180,120,1435,0,Plan,3765,TRY,2003,1.35775666,5111.953825,217.52995,1,23.5,21.5,0,1.483401816,7583.081586,322.6843228,Plan,"https://rayhaberleri.wordpress.com/1998/10/22/proje-bilgisi-taksim-yenikapi-metro-hatti/, https://rayhaber.com/2009/02/proje-bilgisi-halic-metro-gecis-koprusu-insaati/, https://rayhaber.com/2004/10/proje-bilgisi-istanbul-metrosu-4-levent-ayazaga-kesimi-depo-sahasi-ve-baglanti-hatlari-insaat-isi/",MRT
656,CN,Tianjin,M8,Phase 10,2017,2020,0,20,1,20,0,0,18,,80,1435,1,Plan,20053,CNY,2019,0.2376233859,4765.061758,238.2530879,0,0,0,0,1.067625506,5087.301472,254.3650736,Media,https://wenku.baidu.com/view/801ab19a8ad63186bceb19e8b8f67c1cfbd6ee6e.html,MRT
657,CN,Nanjing,Line 4,Phase 1,2004,2015,0,43.9,0.9498861048,41.7,2.2,0,,117,80,1435,1,,20070,CNY,2010,0.3004025093,6029.078362,137.3366369,0,0,0,0,1.251724025,7546.742236,171.907568,,https://www.163.com/dy/article/EDJQN1JG0511K4OT.html,MRT
658,CN,Chengdu,Line 9,Phase 5,2016,2020,0,22.2,1,22.2,0,0,13,,80,1435,1,Plan,20253.0923,CNY,2018,0.2364514501,4788.873044,215.715002,0,0,0,0,1.08697063,5205.364351,234.4758717,Plan,https://www.chengdurail.com/detail/7247.html,MRT
659,CN,Hohhot,Line 2,,2020,2025,0,27.3,1,27.3,0,0,24,117,80,1435,1,,20304,CNY,2023,0.2486408669,5048.404161,184.9232293,0,0,0,0,1,5048.404161,184.9232293,,http://www.rail-transit.com/project/show.php?itemid=202,MRT
660,CN,Xi'an,Line 4,,2013,2018,0,33.3,1,33.3,0,0,28,117,80,1435,1,,20327,CNY,2016,0.25069964,5095.971583,153.0321797,0,0,0,0,1.137241556,5795.350651,174.0345541,,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201401/t20140102_1145411.html,MRT
661,CL,Santiago,Project 63,,2013,2019,0,37,1,37,0,0,28,,80,1435,0,Plan,2070000,CHP,2016,0.002517302027,5210.815196,140.8328431,0,0,0,0,1.137241556,5925.955581,160.1609616,Plan,https://www.metro.cl/files/documentos/metro-investor-201709.pdf,MRT
662,CN,Chongqing,Line 5,Section 5A,2019,2024,0,28.96,0.6256906077,18.12,10.84,0,19,,80,1435,1,Plan,20334,CNY,2022,0.2486408669,5055.863387,174.5809181,0,0,0,0,1.015482418,5134.140379,177.2838529,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670713741772.pdf,MRT
663,CN,Xiamen,Line 1,Phase 1,2011,2020,0,31.5,0.8368253968,26.36,5.14,0,23,117,80,1435,1,,20390,CNY,2016,0.25069964,5111.76566,162.2782749,0,0,0,0,1.137241556,5813.312332,184.5495978,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145854.html,MRT
664,HK,Hong Kong,Modified Initial System,,1975,1980,0,15.6,0.8205128205,12.8,2.8,0,15,200,80,1432,0,Plan,5637,HKD,1978,0.2,1127.4,72.26923077,0,0,0,0,4.186287332,4719.620338,302.5397653,Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l76Vd0tr1CR%2F%2F#.YW2ctNha4E8.link,MRT
665,IN,Mumbai,Line 2,2B,2018,2023,0,23.5,0,0,23.5,0,22,,80,1435,1,Plan,109860,INR,2021,0.04307505402,4732.225434,201.3712951,0,0,0,0,1.007292077,4766.733186,202.83971,Plan,https://mmrda.maharashtra.gov.in/metro-line-2b,MRT
666,CN,Harbin,Line 2,Phase 1,2017,2021,0,28.7,1,28.7,0,0,19,117,80,1435,1,,20488,CNY,2019,0.2376233859,4868.427931,169.6316352,0,0,0,0,1.067625506,5197.657835,181.1030605,Trade,http://www.rail-transit.com/project/show.php?itemid=212,MRT
667,CN,Wuxi,Line 3 Phase 1,Phase 1,2020,2025,0,28.5,1,28.5,0,0,21,117,80,1435,1,,20538,CNY,2023,0.2486408669,5106.586124,179.1784605,0,0,0,0,1,5106.586124,179.1784605,,http://www.rail-transit.com/project/show.php?itemid=283,MRT
668,IN,Surat,Line 1 and 2,,2021,2023,0,40.35,0.1603469641,6.47,33.88,0,38,,80,1435,0,,120203,INR,2022,0.0415636477,4996.075145,123.818467,0,0,0,0,1.015482418,5073.42647,125.7354763,Media,https://indianexpress.com/article/cities/surat/tenders-worth-rs-3002-cr-awarded-work-for-phase-1-of-surat-metro-begins-7511571/,MRT
669,DE,Munich,Second Trunk Line,,2016,2028,1,7.2,1,7.2,0,0,3,210,80,1435,1,Plan,3849,EUR,2022,1.373037929,5284.822988,734.0031928,0,0,0,0,1.015482418,5366.644828,745.3673372,Plan,https://www.2.stammstrecke-muenchen.de/kosten-und-finanzierung.html,MRT
670,CN,Shenzhen,Line 5,,2004,2011,0,40.1,0.8927680798,35.8,4.3,0,27,,80,1435,1,Plan,20558,CNY,2008,0.3145804582,6467.14506,161.2754379,0,0,0,0,1.267729358,8198.589658,204.4536074,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,MRT
671,CN,Ningbo,Line 4,,2011,2021,0,35.95,0.6801112656,24.45,11.5,0,25,117,80,1435,1,,20560,CNY,2016,0.25069964,5154.384599,143.376484,0,0,0,0,1.137241556,5861.78036,163.0536957,,http://www.rail-transit.com/project/show.php?itemid=273,MRT
672,PA,Panama City,Line 3,,2020,2024,0,26.7,0,0,26.7,0,14,,70,1435,1,Trade,2431.79,PAB,2022,2.262963232,5503.051357,206.1067924,0,0,0,0,1.015482418,5588.2519,209.297824,Trade,https://www.railwaypro.com/wp/south-korean-consortium-to-build-panama-metro-line-3/,Monorail
673,CN,Zhengzhou,Line 3,Phase 1,2017,2020,0,25.487,1,25.487,0,0,21,138,80,1435,1,Trade,20608,CNY,2019,0.2376233859,4896.942738,192.1349212,0,0,0,0,1.067625506,5228.100969,205.1281426,Trade,http://www.rail-transit.com/project/show.php?itemid=192,MRT
674,CN,Foshan,Line 2,Phase 1,2014,2021,0,32.41,0.7806232644,25.3,7.11,0,17,117,80,1435,1,,20671,CNY,2018,0.2364514501,4887.687926,150.8080199,0,0,0,0,1.08697063,5312.773225,163.9238885,,http://www.rail-transit.com/project/show.php?itemid=240,MRT
675,VN,Ho Chi Minh City,Line 5,first phase,2025,2029,0,8.9,0.8426966292,7.5,1.4,0,7,,80,1435,1,Media,41600000,VND,2027,0.0001388847952,5777.607482,649.16938,0,0,0,0,0.9425199756,5445.510463,611.8551082,Media,https://saigoneer.com/saigon-news/12943-saigon-starts-seeking-investors-for-metro-line-5,MRT
676,SA,Riyadh,Red,,2014,2020,0,25.3,0,0,25.3,0,13,,90,1435,0,Trade,10800,SAR,2017,0.606418209,6549.316658,258.8662711,0,0,0,0,1.11351964,7292.792724,288.2526769,Media,,MRT
677,CN,Hangzhou,Line 4,Phase 2,2017,2022,0,23.9,1,23.9,0,0,15,117,80,1435,1,,20686,CNY,2020,0.239311224,4950.39198,207.1293715,0,0,0,0,1.054614889,5220.757089,218.4417192,Trade,http://www.rail-transit.com/project/show.php?itemid=137,MRT
678,CN,Qingdao,Qingdao-Pingdu Intercity Rail,,2008,2016,0,60,0.2,12,48,0,10,117,120,1435,0,,20763,CNY,2012,0.2808225179,5830.71794,97.17863233,0,0,0,0,1.188819978,6931.673974,115.5278996,,http://www.rail-transit.com/project/show.php?itemid=140,MRT
679,CN,Nanjing,Line S6,,2021,2026,0,26.313,0.6179455022,16.26,10.053,0,13,117,80,1435,1,,20799,CNY,2024,0.2486408669,5171.48139,196.5371257,0,0,0,0,0.9849825932,5093.81915,193.5856478,,http://www.rail-transit.com/project/show.php?itemid=145,MRT
680,CN,Hefei,Line 6,Phase 1,2012,2017,0,27.5,1,27.5,0,0,17,117,80,1435,1,,20983.6,CNY,2015,0.2583514029,5421.142497,197.1324544,0,0,0,0,1.151588005,6242.92267,227.0153698,Trade,http://www.rail-transit.com/project/show.php?itemid=325,MRT
681,CN,Nanjing,Line 11,Phase 5,2018,2021,0,27,0.9481481481,25.6,1.4,0,20,117,80,1435,1,,21039.19,CNY,2020,0.239311224,5034.914311,186.4783078,0,0,0,0,1.054614889,5309.895598,196.6627999,Trade,http://www.rail-transit.com/project/show.php?itemid=329,MRT
682,CN,Chongqing,Line 9,Phase 1,2021,2023,0,32.3,0.36,11.628,20.672,0,26,117,80,1435,1,map,21100,CNY,2022,0.2486408669,5246.322291,162.4248387,0,0,0,0,1.015482418,5327.548047,164.939568,Trade,http://www.rail-transit.com/project/show.php?itemid=238,MRT
683,CN,Zhengzhou,Line 7,Phase 1,2018,2023,0,26.9,1,26.9,0,0,20,,80,1435,1,Plan,21158,CNY,2021,0.238814981,5052.847367,187.8381921,0,0,0,0,1.007292077,5089.693118,189.2079226,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201904/W020190910670741123314.pdf,MRT
684,CN,Taizhou,Line S1,,2022,2027,1,52.4,0.3396946565,17.8,34.6,0,15,92,80,1435,1,,21237,CNY,2025,0.2486408669,5280.38609,100.7707269,0,0,0,0,0.9704095582,5124.137132,97.78887657,,https://www.cpppc.org/zhejiang/1001654.jhtml,MRT
685,CN,Nanjing,Line 9 & Line 5,,2016,2020,0,19.677,1,19.677,0,0,16,117,80,1435,1,,21250,CNY,2018,0.2364514501,5024.593315,255.3536268,0,0,0,0,1.08697063,5461.585363,277.5618927,Trade,http://www.rail-transit.com/project/show.php?itemid=365,MRT
