start_year,end_year,at_grade_transformed,elevated_transformed,duration_transformed,tunnel_transformed,stations_transformed,tunnel_MRT_interaction,at_grade_MRT_interaction,tunnel_asia_interaction,at_grade_asia_interaction,stations_Streetcar_interaction,stations_LightRail_interaction,stations_MRT_interaction,stations_tunnel_interaction,stations_atgrade_interaction,stations_elevated_interaction,duration_tunnel_interaction,duration_atgrade_interaction,duration_elevated_interaction,extension_tunnel_interaction,extension_atgrade_interaction,extension_elevated_interaction,cost_real_2023_transformed,region,sub_region,train_type,project_type,soil_type,city_size,country_income_class,elevation_class,precipitation_type,temperature_category,poverty_rate,city_density_type
2010,2014,0.6584224141075945,0.6998260636775956,1.535341668488013,1.8654681971927118,3.443055011582886,1.8654681971927118,0.6584224141075945,0.0,0.0,0.0,0.0,3.443055011582886,6.422909625292858,2.2669845926316556,2.4095396357814693,2.864131054389184,1.0109033678458597,1.074472116258158,0.0,0.0,0.0,21.80585550007243,Americas,Latin America and the Caribbean,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,Coastal,High,Hot,High Poverty,Medium Density
2019,2024,0.0,0.0,1.7002481439817703,2.635115729158954,3.443055011582886,2.635115729158954,0.0,2.635115729158954,0.0,0.0,0.0,3.443055011582886,9.072848417381627,0.0,0.0,4.48035062767968,0.0,0.0,0.0,0.0,0.0,21.87930020861227,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2005,2010,0.0,0.7675705817056486,1.7002481439817703,0.0,3.9280179522512544,0.0,0.0,0.0,0.0,0.0,0.0,3.9280179522512544,0.0,0.0,3.0150310245597263,0.0,0.0,1.3050604569200368,0.0,0.0,0.7675705817056486,17.884172916796295,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2024,2030,1.0736817719457443,0.0,1.8382964414721545,0.0,5.191028677496283,0.0,0.0,0.0,0.0,0.0,5.191028677496283,0.0,0.0,5.573512868675383,0.0,0.0,1.9737453806413792,0.0,0.0,0.0,0.0,25.820405399433344,Americas,Northern America,Light Rail,New,Clay Dominant,Medium (1M-5M),high-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
2021,2026,0.0,0.0,1.7002481439817703,2.5029559432563344,2.9955711744838838,2.5029559432563344,0.0,2.5029559432563344,0.0,0.0,0.0,2.9955711744838838,7.497782674621795,0.0,0.0,4.255646196989724,0.0,0.0,0.0,0.0,0.0,19.910435859172576,Asia,Eastern Asia,MRT,New,Clay Dominant,Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Low Density
2014,2023,0.0,0.0,2.152938006979087,1.8369565513771664,2.194834105659709,1.8369565513771664,0.0,0.0,0.0,0.0,0.0,2.194834105659709,4.031814889577647,0.0,0.0,3.9548535766291333,0.0,0.0,1.8369565513771664,0.0,0.0,16.846555044430364,Europe,Northern Europe,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,Coastal,Moderate,Cold,Low Poverty,Medium Density
2020,2025,0.0,0.0,1.7002481439817703,2.1195795623668547,2.8229922786213404,2.1195795623668547,0.0,2.1195795623668547,0.0,0.0,0.0,2.8229922786213404,5.98355673848523,0.0,0.0,3.6038112169359375,0.0,0.0,2.1195795623668547,0.0,0.0,19.273576348661102,Asia,Eastern Asia,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2023,2025,0.9489611866024771,0.0,1.0637428820827777,0.0,3.815913088578015,0.0,0.0,0.0,0.0,3.815913088578015,0.0,0.0,0.0,3.621153412508916,0.0,0.0,1.0094507076212116,0.0,0.0,0.9489611866024771,0.0,11.986744699630865,Europe,Western Europe,Streetcar,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Coastal,Moderate,Mild,Low Poverty,Low Density
2003,2008,0.0,0.540950902439323,1.7002481439817703,0.8845724647972046,2.9955711744838838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649799777288666,0.0,1.6204569301582796,1.503992691488827,0.0,0.9197507678577226,0.0,0.0,0.0,8.074261184207725,Europe,Southern Europe,Monorail/APM,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
2012,2018,0.9941844481294548,0.0,1.8382964414721545,0.0,1.2422673848867312,0.0,0.0,0.0,0.0,0.0,1.2422673848867312,0.0,0.0,1.2350429144728359,0.0,0.0,1.8276057331633346,0.0,0.0,0.9941844481294548,0.0,11.836402596529753,Americas,Northern America,Light Rail,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Coastal,Low,Mild,Low Poverty,Medium Density
1965,1971,0.9464374919470222,0.0,1.8382964414721545,1.4777424658320364,2.194834105659709,1.4777424658320364,0.9464374919470222,0.0,0.0,0.0,0.0,2.194834105659709,3.243399563389831,2.0772732862003607,0.0,2.7165287163513194,1.7398326735220417,0.0,0.0,0.0,0.0,19.796958812094424,Europe,Western Europe,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,High-land,Moderate,Cold,Moderate Poverty,Medium Density
2021,2026,0.0,0.0,1.7002481439817703,2.2411371115038294,2.8229922786213404,2.2411371115038294,0.0,2.2411371115038294,0.0,0.0,0.0,2.8229922786213404,6.326712761107045,0.0,0.0,3.8104892142430518,0.0,0.0,2.2411371115038294,0.0,0.0,18.683697856306445,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2005,2010,0.0,0.0,1.7002481439817703,3.1824859157028205,5.896382454794102,3.1824859157028205,0.0,3.1824859157028205,0.0,0.0,0.0,5.896382454794102,18.765154115979453,0.0,0.0,5.411015771421845,0.0,0.0,0.0,0.0,0.0,27.140989821836232,Asia,Eastern Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Cold,High Poverty,Medium Density
2021,2026,0.0,0.6529069272047208,1.7002481439817703,1.1930891250131694,1.2422673848867312,1.1930891250131694,0.0,1.1930891250131694,0.0,0.0,0.0,1.2422673848867312,1.4821357072669084,0.0,0.8110849810330398,2.0285475704084757,0.0,1.1101037911726672,1.1930891250131694,0.0,0.6529069272047208,14.48961128928626,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
2018,2023,0.0,0.0,1.7002481439817703,2.5617140757541863,3.9280179522512544,2.5617140757541863,0.0,2.5617140757541863,0.0,0.0,0.0,3.9280179522512544,10.062458878097173,0.0,0.0,4.355549602713031,0.0,0.0,0.0,0.0,0.0,21.808909236158822,Asia,Eastern Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),low-income,High-land,Low,Cold,High Poverty,Medium Density
2015,2020,0.0,0.0,1.7002481439817703,2.9214082318259464,4.9827722148612565,2.9214082318259464,0.0,2.9214082318259464,0.0,0.0,0.0,4.9827722148612565,14.556711765809279,0.0,0.0,4.96711892397513,0.0,0.0,0.0,0.0,0.0,24.294198195056573,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2017,2021,0.0,0.0,1.535341668488013,2.6178988320841476,3.1551606056620636,2.6178988320841476,0.0,2.6178988320841476,0.0,0.0,0.0,3.1551606056620636,8.259891264600627,0.0,0.0,4.019369160784896,0.0,0.0,0.0,0.0,0.0,23.681461949689048,Asia,Eastern Asia,MRT,New,Clay Dominant,Metropolis (>15M),low-income,Mid-land,Low,Mild,High Poverty,Medium Density
2024,2025,0.8356695159906113,0.0,0.6791564163609107,0.0,2.9955711744838838,0.0,0.0,0.0,0.0,2.9955711744838838,0.0,0.0,0.0,2.5033075134963743,0.0,0.0,0.5675503137422404,0.0,0.0,0.8356695159906113,0.0,11.196612736503207,Europe,Southern Europe,Streetcar,Extension,Clay Dominant,Small (<1M),middle-income,Mid-land,Moderate,Cold,Low Poverty,Low Density
2015,2017,0.0,0.6836735002349823,1.0637428820827777,0.0,1.2422673848867312,0.0,0.0,0.0,0.0,0.0,0.0,1.2422673848867312,0.0,0.0,0.8493052912532695,0.0,0.0,0.7272528195435807,0.0,0.0,0.6836735002349823,12.5095865121011,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2014,2020,1.0327603041057947,0.6599887926334617,1.8382964414721545,0.0,2.634728007754283,0.0,0.0,0.0,0.0,0.0,2.634728007754283,0.0,0.0,2.7210424985243677,1.738890956755315,0.0,1.8985195919313824,1.2132550489095963,0.0,0.0,0.0,15.541354376611874,Americas,Northern America,Light Rail,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,High-land,Low,Cold,Low Poverty,Medium Density
2012,2018,0.0,0.7685458705248253,1.8382964414721545,3.0246313701921856,3.6981974818233416,3.0246313701921856,0.0,3.0246313701921856,0.0,0.0,0.0,3.6981974818233416,11.185684116688625,0.0,2.842234403040637,5.560169084589342,0.0,1.4128151388939054,0.0,0.0,0.0,26.318337218839567,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2019,2023,0.5648367148236622,0.0,1.535341668488013,0.0,1.2422673848867312,0.0,0.0,0.0,0.0,0.0,1.2422673848867312,0.0,0.0,0.7016782286120031,0.0,0.0,0.8672173441606494,0.0,0.0,0.5648367148236622,0.0,5.555953745128914,Europe,Western Europe,Light Rail,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,High-land,Low,Cold,Low Poverty,Low Density
2013,2015,0.0,0.0,1.0637428820827777,1.275554852414022,1.6201237036476763,1.275554852414022,0.0,0.0,0.0,0.0,0.0,1.6201237036476763,2.0665566516987703,0.0,0.0,1.3568623949615637,0.0,0.0,1.275554852414022,0.0,0.0,8.74151568989964,Europe,Eastern Europe,MRT,Extension,Clay Dominant,Medium (1M-5M),low-income,High-land,Moderate,Cold,Moderate Poverty,Low Density
2017,2018,0.9598349203820821,0.0,0.6791564163609107,0.0,4.509780175426842,0.0,0.0,0.0,0.0,4.509780175426842,0.0,0.0,0.0,4.328644495621515,0.0,0.0,0.651878044824755,0.0,0.0,0.0,0.0,8.563405440372392,Americas,Northern America,Streetcar,New,Clay Dominant,Small (<1M),high-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
1989,1992,0.972036625591351,0.0,1.3310818112918161,0.0,4.4217918708135135,0.0,0.0,0.0,0.0,4.4217918708135135,0.0,0.0,0.0,4.298143649172834,0.0,0.0,1.2938602722341204,0.0,0.0,0.0,0.0,10.57174825550524,Europe,Western Europe,Streetcar,New,Clay Dominant,Large (5M-15M),middle-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2006,2010,0.0,0.0,1.535341668488013,1.9713591926599194,1.6201237036476763,1.9713591926599194,0.0,1.9713591926599194,0.0,0.0,0.0,1.6201237036476763,3.193845756432082,0.0,0.0,3.026709912047663,0.0,0.0,1.9713591926599194,0.0,0.0,15.17345426226627,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2010,2014,0.0,0.7798281059626345,1.535341668488013,2.2916442906389953,3.5741864161306065,2.2916442906389953,0.0,2.2916442906389953,0.0,0.0,0.0,3.5741864161306065,8.190763894205157,0.0,2.7872510232485075,3.518456968770704,0.0,1.1973025853425183,0.0,0.0,0.0,24.12025901965479,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2008,2013,0.0,0.0,1.7002481439817703,2.6318819382853618,3.5741864161306065,2.6318819382853618,0.0,2.6318819382853618,0.0,0.0,0.0,3.5741864161306065,9.406836672679031,0.0,0.0,4.47485238074883,0.0,0.0,2.6318819382853618,0.0,0.0,22.360945862442694,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,Moderate,Mild,High Poverty,Low Density
2004,2008,0.9588717290302009,0.0,1.535341668488013,0.0,2.8229922786213404,0.0,0.0,0.0,0.0,2.8229922786213404,0.0,0.0,0.0,2.7068874872405515,0.0,0.0,1.4721957203152145,0.0,0.0,0.0,0.0,11.133339394178437,Europe,Southern Europe,Streetcar,New,Clay Dominant,Small (<1M),middle-income,Mid-land,Low,Mild,Low Poverty,Medium Density
2005,2008,1.0073287079875965,0.0,1.3310818112918161,0.0,4.509780175426842,0.0,0.0,0.0,0.0,4.509780175426842,0.0,0.0,0.0,4.542831037420798,0.0,0.0,1.340836921194375,0.0,0.0,1.0073287079875965,0.0,13.133352600197178,Europe,Western Europe,Streetcar,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2001,2003,0.0,0.0,1.0637428820827777,1.1111571079034857,2.194834105659709,1.1111571079034857,0.0,0.0,0.0,0.0,0.0,2.194834105659709,2.438805517172776,0.0,0.0,1.1819854644080179,0.0,0.0,0.0,0.0,0.0,9.128115355031147,Europe,Southern Europe,MRT,New,"Cold Climates (Permafrost, Rock Outcrops)",Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Medium Density
2013,2015,0.760711291291362,0.0,1.0637428820827777,0.0,2.4270916887182574,0.0,0.0,0.0,0.0,2.4270916887182574,0.0,0.0,0.0,1.8463160526073978,0.0,0.0,0.8092012214311848,0.0,0.0,0.0,0.0,6.396304646138973,Americas,Northern America,Streetcar,New,Clay Dominant,Large (5M-15M),high-income,Mid-land,Moderate,Mild,Low Poverty,High Density
2018,2025,0.9520225289214086,0.0,1.956868022416948,0.0,3.1551606056620636,0.0,0.0,0.0,0.0,3.1551606056620636,0.0,0.0,0.0,3.003783978955601,0.0,0.0,1.8629824434668185,0.0,0.0,0.0,0.0,11.882065658991117,Americas,Northern America,Streetcar,New,River Valleys/Deltas (River Sediments),Small (<1M),high-income,Mid-land,Low,Mild,Low Poverty,High Density
2004,2007,0.0,0.0,1.3310818112918161,1.8560945752334326,2.9955711744838838,1.8560945752334326,0.0,0.0,0.0,0.0,0.0,2.9955711744838838,5.560063406685179,0.0,0.0,2.4706137291306316,0.0,0.0,0.0,0.0,0.0,13.034548107128419,Europe,Southern Europe,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),middle-income,Mid-land,Low,Mild,Low Poverty,Medium Density
2023,2026,0.0,0.0,1.3310818112918161,1.1859929285915882,2.8229922786213404,0.0,0.0,0.0,0.0,2.8229922786213404,0.0,0.0,3.348048879913564,0.0,0.0,1.5786536155689768,0.0,0.0,0.0,0.0,0.0,13.570807744765714,Europe,Southern Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Medium Density
2004,2007,1.004003453801343,0.0,1.3310818112918161,0.8190848932188762,3.6981974818233416,0.0,0.0,0.0,0.0,3.6981974818233416,0.0,0.0,3.0291376895015887,3.713003044590064,0.0,1.0902690032675455,1.3364107358291308,0.0,0.0,0.0,0.0,12.719171071314987,Europe,Southern Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),middle-income,High-land,Low,Mild,Low Poverty,Medium Density
2021,2026,0.0,0.0,1.7002481439817703,2.137853162314593,2.9955711744838838,2.137853162314593,0.0,2.137853162314593,0.0,0.0,0.0,2.9955711744838838,6.404091308308811,0.0,0.0,3.634880871330945,0.0,0.0,2.137853162314593,0.0,0.0,19.50583880219941,Asia,Eastern Asia,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2013,2015,0.7421672213915464,0.0,1.0637428820827777,0.0,1.6201237036476763,0.0,0.0,0.0,0.0,1.6201237036476763,0.0,0.0,0.0,1.2024027074467771,0.0,0.0,0.7894750990704106,0.0,0.0,0.0,0.0,7.813070053042762,Europe,Western Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
2007,2011,0.9932592288151936,0.0,1.535341668488013,0.0,4.509780175426842,0.0,0.0,0.0,0.0,4.509780175426842,0.0,0.0,0.0,4.479380779170514,0.0,0.0,1.5249922816102364,0.0,0.0,0.0,0.0,11.972539699411831,Europe,Western Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2008,2012,1.0086793454047975,0.0,1.535341668488013,0.0,4.5948307707931635,0.0,0.0,0.0,0.0,4.5948307707931635,0.0,0.0,0.0,4.634710894129469,0.0,0.0,1.5486674291431985,0.0,0.0,0.0,0.0,13.063778317672014,Europe,Western Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),high-income,Coastal,Moderate,Cold,Low Poverty,Medium Density
2005,2008,0.0,0.7054385336618759,1.3310818112918161,2.0445780943318845,3.9280179522512544,2.0445780943318845,0.0,0.0,0.0,0.0,0.0,3.9280179522512544,8.031139459315302,0.0,2.7709752244336494,2.7215007131308546,0.0,0.9389964011416926,0.0,0.0,0.0,18.57128679284425,Americas,Latin America and the Caribbean,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),low-income,Mid-land,Moderate,Hot,High Poverty,High Density
1988,1995,0.9753188959809871,0.0,1.956868022416948,0.0,5.123370381490767,0.0,0.0,0.0,0.0,5.123370381490767,0.0,0.0,0.0,4.996919944177264,0.0,0.0,1.9085703592041952,0.0,0.0,0.0,0.0,8.780881328178735,Americas,Northern America,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,Mid-land,Low,Mild,Low Poverty,Medium Density
2020,2026,0.0,0.0,1.8382964414721545,3.0173252079223642,5.62338761191661,3.0173252079223642,0.0,0.0,0.0,0.0,0.0,5.62338761191661,16.967589195354332,0.0,0.0,5.546738192487911,0.0,0.0,0.0,0.0,0.0,26.22617536090351,Africa,Northern Africa,MRT,New,"Cold Climates (Permafrost, Rock Outcrops)",Metropolis (>15M),low-income,Mid-land,Low,Mild,High Poverty,High Density
2013,2019,0.0,0.6830952976214998,1.8382964414721545,0.22169358096449307,1.9300776947834186,0.0,0.0,0.22169358096449307,0.0,0.0,0.0,0.0,0.42788583569622995,0.0,1.3184269973506975,0.4075385209842466,0.0,1.2557316548039654,0.22169358096449307,0.0,0.6830952976214998,11.564320759530021,Asia,Eastern Asia,Monorail/APM,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),middle-income,Mid-land,High,Mild,Low Poverty,Low Density
2006,2009,0.7320964592652641,0.0,1.3310818112918161,0.0,1.9300776947834186,0.0,0.0,0.0,0.0,1.9300776947834186,0.0,0.0,0.0,1.4130030464578038,0.0,0.0,0.9744802810391331,0.0,0.0,0.7320964592652641,0.0,8.419323576961085,Europe,Western Europe,Streetcar,Extension,Clay Dominant,Large (5M-15M),high-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2015,2019,0.0,0.0,1.535341668488013,1.296379103651547,1.6201237036476763,1.296379103651547,0.0,0.0,0.0,0.0,0.0,1.6201237036476763,2.1002945147393994,0.0,0.0,1.990384855993361,0.0,0.0,1.296379103651547,0.0,0.0,13.685990113976585,Europe,Eastern Europe,MRT,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,Mid-land,Low,Cold,Low Poverty,Medium Density
2012,2020,0.0,0.0,2.060682505183506,3.122902768279201,5.565541245095133,3.122902768279201,0.0,3.122902768279201,0.0,0.0,0.0,5.565541245095133,17.380644161279662,0.0,0.0,6.43531109998209,0.0,0.0,0.0,0.0,0.0,26.172076200335848,Asia,Eastern Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),low-income,Mid-land,Moderate,Cold,High Poverty,Medium Density
2019,2023,1.0204143406540842,0.0,1.535341668488013,0.0,3.443055011582886,0.0,0.0,0.0,0.0,3.443055011582886,0.0,0.0,0.0,3.513342709480091,0.0,0.0,1.5666846563289374,0.0,0.0,1.0204143406540842,0.0,15.85576580589835,Africa,Northern Africa,Streetcar,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),low-income,Coastal,Low,Mild,High Poverty,Medium Density
2011,2019,1.027535738538488,0.540950902439323,2.060682505183506,0.0,2.634728007754283,0.0,0.0,0.0,0.0,0.0,2.634728007754283,0.0,0.0,2.7072771892958363,1.4252584934768389,0.0,2.1174249198570756,1.1147280608199424,0.0,0.0,0.0,13.169379402747309,Americas,Northern America,Light Rail,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,High-land,Low,Cold,Low Poverty,Medium Density
2021,2026,0.0,0.7720968780201195,1.7002481439817703,2.820056205977463,3.9280179522512544,2.820056205977463,0.0,2.820056205977463,0.0,0.0,0.0,3.9280179522512544,11.077231403437036,0.0,3.0328103977401764,4.794795330137455,0.0,1.3127562838278275,0.0,0.0,0.0,24.606290300117536,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Large (5M-15M),low-income,Coastal,Moderate,Mild,High Poverty,Medium Density
2020,2023,0.8302670045357307,0.0,1.3310818112918161,0.0,2.634728007754283,0.0,0.0,0.0,0.0,2.634728007754283,0.0,0.0,0.0,2.187527730764542,0.0,0.0,1.105153308253251,0.0,0.0,0.0,0.0,15.144158694802911,Europe,Eastern Europe,Streetcar,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Small (<1M),middle-income,Mid-land,Moderate,Cold,Low Poverty,Medium Density
2017,2021,0.0,0.0,1.535341668488013,2.7779405298055924,4.2360005683305255,2.7779405298055924,0.0,2.7779405298055924,0.0,0.0,0.0,4.2360005683305255,11.76735766304489,0.0,0.0,4.265087847992193,0.0,0.0,0.0,0.0,0.0,23.22194479638664,Asia,Eastern Asia,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),low-income,Mid-land,Low,Cold,High Poverty,Medium Density
2020,2024,0.0,0.7410207596748944,1.535341668488013,0.5138413146326285,1.9300776947834186,0.5138413146326285,0.0,0.5138413146326285,0.0,0.0,0.0,1.9300776947834186,0.9917536600306249,0.0,1.430227639619978,0.7889219813461339,0.0,1.1377200495435074,0.0,0.0,0.0,17.243939051449264,Asia,Southern Asia,MRT,New,Clay Dominant,Metropolis (>15M),low-income,Coastal,High,Hot,High Poverty,High Density
2007,2014,0.0,0.0,1.956868022416948,1.6613730418036492,2.9955711744838838,1.6613730418036492,0.0,0.0,0.0,0.0,0.0,2.9955711744838838,4.97676119409162,0.0,0.0,3.2510877788111365,0.0,0.0,0.0,0.0,0.0,14.717555524759407,Europe,Southern Europe,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
2018,2022,0.0,0.0,1.535341668488013,2.058730617693916,2.4270916887182574,2.058730617693916,0.0,2.058730617693916,0.0,0.0,0.0,2.4270916887182574,4.996727971514709,0.0,0.0,3.160854901537535,0.0,0.0,2.058730617693916,0.0,0.0,18.201254477813006,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Mid-land,Moderate,Mild,High Poverty,Medium Density
2018,2029,0.0,0.7433103717831967,2.3112324978696814,0.0,1.9300776947834186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434646768879918,0.0,0.0,1.7179630872689193,0.0,0.0,0.7433103717831967,15.425855994356247,Asia,Eastern Asia,Monorail/APM,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Large (5M-15M),middle-income,Coastal,Moderate,Mild,Low Poverty,Medium Density
2020,2025,0.0,0.0,1.7002481439817703,2.7459016667162675,4.677158238141741,2.7459016667162675,0.0,2.7459016667162675,0.0,0.0,0.0,4.677158238141741,12.84301660160913,0.0,0.0,4.668714212390784,0.0,0.0,0.0,0.0,0.0,23.055084431558562,Asia,Eastern Asia,MRT,New,River Valleys/Deltas (River Sediments),Medium (1M-5M),low-income,High-land,Low,Cold,High Poverty,Medium Density
2015,2017,0.969463723648859,0.0,1.0637428820827777,0.0,3.6981974818233416,0.0,0.0,0.0,0.969463723648859,3.6981974818233416,0.0,0.0,0.0,3.5852683015172904,0.0,0.0,1.0312601354689388,0.0,0.0,0.0,0.0,11.865873887717783,Asia,Western Asia,Streetcar,New,"Cold Climates (Permafrost, Rock Outcrops)",Medium (1M-5M),middle-income,Coastal,Moderate,Mild,Moderate Poverty,Medium Density
2007,2013,0.0,0.0,1.8382964414721545,1.7436408602433104,2.9955711744838838,1.7436408602433104,0.0,0.0,0.0,0.0,0.0,2.9955711744838838,5.223200299597143,0.0,0.0,3.205328788590724,0.0,0.0,0.0,0.0,0.0,14.400280899934975,Europe,Southern Europe,MRT,New,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),middle-income,Mid-land,Moderate,Mild,Low Poverty,Low Density
2021,2026,0.0,0.0,1.7002481439817703,2.5201277150344423,3.3037960867119844,2.5201277150344423,0.0,2.5201277150344423,0.0,0.0,0.0,3.3037960867119844,8.325988082945205,0.0,0.0,4.28484247008433,0.0,0.0,2.5201277150344423,0.0,0.0,24.833596211623863,Asia,Eastern Asia,MRT,Extension,River Valleys/Deltas (River Sediments),Metropolis (>15M),low-income,Coastal,High,Mild,High Poverty,Medium Density
2013,2020,0.0,0.0,1.956868022416948,2.2620221679273365,2.9955711744838838,0.0,0.0,2.2620221679273365,0.0,0.0,2.9955711744838838,0.0,6.776048402286672,0.0,0.0,4.4264788464152645,0.0,0.0,0.0,0.0,0.0,23.760129569519126,Asia,Western Asia,Light Rail,New,"Saline/Arid (Desert Soils, High Salt Content)",Medium (1M-5M),high-income,Coastal,Low,Hot,High Poverty,Medium Density
2016,2021,0.0,0.0,1.7002481439817703,2.2028875899484097,3.443055011582886,2.2028875899484097,0.0,0.0,0.0,0.0,0.0,3.443055011582886,7.584663156525617,0.0,0.0,3.7454555362102586,0.0,0.0,2.2028875899484097,0.0,0.0,16.972110198632148,Europe,Eastern Europe,MRT,Extension,Clay Dominant,Medium (1M-5M),low-income,High-land,Moderate,Cold,Moderate Poverty,Low Density
2016,2017,0.5862865909860469,0.0,0.6791564163609107,0.0,2.634728007754283,0.0,0.0,0.0,0.0,2.634728007754283,0.0,0.0,0.0,1.5447057018417174,0.0,0.0,0.3981803000945386,0.0,0.0,0.5862865909860469,0.0,4.872014346742873,Europe,Western Europe,Streetcar,Extension,"Fertile/Agricultural (Grasslands, Food Bearing, Pasture)",Medium (1M-5M),high-income,High-land,Moderate,Cold,Low Poverty,Medium Density
